Household_ID,Electricity_Consumption_kWh,Renewable_Energy_Usage,Season,Weather,Temperature_Celsius,Bill_Amount_INR
7624,190.2214037,1,Summer,Clear,29.00715511,3950.208386
7625,708.2868222,0,Monsoon,Cloudy,15.36061724,5285.571319
7626,426.6683808,1,Winter,Stormy,18.24516005,4678.983501000001
7627,465.2606793,1,Summer,Rainy,23.97988041,3315.26487
7628,373.799023,0,Spring,Stormy,35.0,3897.7995490000003
7629,59.06148174,0,Summer,Clear,21.85874359,6223.256046
7630,359.2436955,0,Summer,Stormy,26.35383435,3491.545185
7631,460.9394422,0,Spring,Stormy,24.07623132,3958.643662
7632,171.9900789,0,Summer,Stormy,24.56402482,5432.276217
7633,444.7990001,1,Winter,Rainy,15.0,3003.290389
7634,405.6504315,0,Spring,Rainy,32.14756617,5391.379201
7635,577.8060067,1,Winter,Stormy,20.66761783,4491.471272
7636,237.3325481,0,Spring,Clear,18.37189991,5591.513225999999
7637,135.3583527,1,Monsoon,Cloudy,35.0,4133.0797569999995
7638,245.7557836,0,Winter,Clear,22.90438703,3836.075568
7639,515.335649,1,Summer,Clear,31.93497739,2916.365326
7640,25.73911787,1,Summer,Clear,19.21190134,5627.439208
7641,0.0,0,Summer,Clear,29.82649286,5572.547479
7642,313.4092918,0,Spring,Clear,29.38824882,5456.129181
7643,233.6116061,0,Summer,Clear,23.96465339,4705.788200999999
7644,301.159184,0,Winter,Rainy,26.03101133,5043.162743
7645,441.7967657,0,Winter,Cloudy,20.74146142,2382.223002
7646,217.1145981,0,Monsoon,Stormy,30.13946346,5363.117813999999
7647,19.04912536,0,Spring,Cloudy,24.51951562,3938.0084770000003
7648,606.6722336,1,Winter,Rainy,17.56622751,3468.70596
7649,150.4157569,1,Summer,Clear,27.9608854,3515.3371399999996
7650,141.1444317,1,Summer,Cloudy,25.6131201,4275.5995760000005
7651,465.5580021,1,Winter,Cloudy,25.83679849,4328.032655999999
7652,242.3266318,0,Monsoon,Stormy,16.83088162,5753.580465999999
7653,290.4915222,0,Monsoon,Stormy,34.75480172,6247.7160349999995
7654,372.4185186,1,Winter,Rainy,24.62309146,5611.640625999999
7655,462.5374655,1,Winter,Clear,25.32749484,3135.783965
7656,249.980896,1,Spring,Cloudy,24.80385894,3903.380536
7657,527.9928009,1,Spring,Cloudy,30.09917483,2887.887917
7658,0.0,0,Winter,Stormy,31.02439729,6187.902026000001
7659,413.9680855,0,Summer,Cloudy,26.88032097,4889.450056
7660,174.0708663,0,Winter,Cloudy,32.93817459,6409.812412
7661,505.8406975,0,Spring,Stormy,27.0347064,6254.147017
7662,321.3066718,1,Winter,Stormy,23.62135256,4300.337925
7663,199.0642002,1,Monsoon,Clear,21.93534317,3190.686428
7664,399.426164,1,Spring,Clear,26.14088839,3522.4853000000003
7665,433.9782521,1,Monsoon,Cloudy,15.0,4671.341489
7666,396.2841184,1,Spring,Rainy,24.16698541,4287.899413
7667,145.5455641,1,Spring,Clear,23.74747716,5215.649491
7668,227.3974315,0,Spring,Cloudy,21.22325799,4634.991369
7669,299.3890744,1,Summer,Clear,24.83597793,4083.992856
7670,293.8110521,0,Spring,Stormy,27.15780034,5342.586473
7671,412.4618213,1,Monsoon,Stormy,27.8885549,5354.77163
7672,0.0,0,Spring,Cloudy,25.57756158,4967.2481800000005
7673,350.1490582,1,Monsoon,Cloudy,25.30671188,3993.8075639999997
7674,256.5027968,0,Winter,Clear,33.30609403,3647.003768
7675,174.2249075,0,Monsoon,Rainy,32.80136636,6726.959732
7676,188.6269833,0,Monsoon,Cloudy,22.65724643,5802.527212
7677,267.8193503,0,Monsoon,Cloudy,30.69408807,4532.364912
7678,0.0,1,Spring,Clear,20.9468211,3332.6820479999997
7679,194.8065644,0,Monsoon,Rainy,25.13488902,4660.144738999999
7680,168.6277763,1,Monsoon,Stormy,21.06477558,2502.323664
7681,379.9174814,1,Monsoon,Clear,27.86312174,6088.363496
7682,179.1709976,1,Monsoon,Cloudy,21.10744776,3052.9172399999998
7683,267.73293,0,Monsoon,Clear,25.32392649,5423.055906
7684,531.3414941,1,Summer,Stormy,25.98085552,4421.37888
7685,449.152728,1,Winter,Stormy,21.17688056,4131.078736
7686,435.34071,1,Monsoon,Cloudy,27.55385592,3367.67683
7687,225.0191354,1,Winter,Rainy,32.42018281,4879.802532
7688,381.4548419,1,Spring,Stormy,26.32781032,3502.0457859999997
7689,264.9153299,1,Monsoon,Cloudy,27.32906344,3140.011195
7690,270.5860184,1,Spring,Rainy,32.80915917,4479.425637
7691,361.4528016,1,Summer,Stormy,22.06886128,4531.212151
7692,210.4509617,0,Spring,Cloudy,28.80852521,4368.207722
7693,523.9504657,0,Spring,Stormy,26.572365,3776.493292
7694,275.9804791,0,Spring,Clear,27.08212216,6332.095705000001
7695,392.7540849,0,Monsoon,Stormy,26.3034524,4819.47044
7696,518.3400719,1,Spring,Stormy,23.7640866,4547.983298
7697,454.7480662,0,Summer,Stormy,23.54578683,4837.403682
7698,88.6621346,0,Monsoon,Stormy,28.39922184,4778.917562
7699,366.7343843,1,Monsoon,Stormy,32.00422674,5683.400391
7700,427.6079092,1,Winter,Stormy,25.26194666,3618.9228279999998
7701,433.7794533,0,Spring,Stormy,28.37506992,5062.579344
7702,133.0057749,0,Spring,Rainy,27.96192548,3867.070801
7703,201.4447144,0,Monsoon,Cloudy,28.55288124,5908.2258090000005
7704,449.1837354,0,Monsoon,Clear,21.76746757,5626.24504
7705,185.7359444,0,Spring,Stormy,24.8058808,4937.953765
7706,255.0455915,1,Summer,Stormy,20.24646461,3653.486672
7707,536.3813714,0,Winter,Cloudy,24.64678165,5988.37837
7708,292.8301124,0,Spring,Stormy,21.65335568,4822.832456
7709,190.9838793,0,Monsoon,Stormy,25.61242865,6079.591616
7710,168.3573965,1,Winter,Clear,16.82713105,3750.014305
7711,349.9078994,0,Winter,Clear,21.60479505,5543.05824
7712,100.0277987,0,Spring,Stormy,22.70635879,4733.298199
7713,262.8996054,0,Monsoon,Rainy,26.6351826,3948.4550710000003
7714,349.9845802,0,Monsoon,Clear,18.68791194,4170.806893999999
7715,494.8724731,1,Monsoon,Cloudy,25.81275744,3878.49268
7716,400.1322121,0,Spring,Stormy,23.27972619,4717.308478
7717,192.8902323,0,Monsoon,Rainy,25.57632749,5071.958647
7718,476.7628976,0,Spring,Stormy,26.08012826,6176.213964999999
7719,255.0727444,0,Monsoon,Stormy,28.45363404,3382.340245
7720,114.6445467,1,Winter,Clear,29.52999031,4474.045467
7721,274.1937961,1,Summer,Rainy,20.97153431,3698.000431
7722,515.7253802,0,Winter,Rainy,27.85206162,5532.2707390000005
7723,324.7860075,1,Monsoon,Cloudy,18.97155922,4446.828374
7724,301.8782796,1,Winter,Cloudy,26.31546935,4776.788875
7725,545.5817467,0,Summer,Stormy,25.9840153,5059.335615
7726,85.29677294,0,Winter,Cloudy,25.66487821,5303.35867
7727,107.1601329,0,Monsoon,Clear,20.6934079,4071.18642
7728,57.62302935,0,Monsoon,Clear,24.70811593,4917.088764
7729,355.897228,0,Spring,Cloudy,22.16425436,3882.9116879999997
7730,324.9739691,0,Monsoon,Clear,23.52672465,5732.453142
7731,531.4104551,1,Summer,Cloudy,33.69034562,3503.9926250000003
7732,336.5212616,1,Spring,Clear,26.06242852,3431.7991540000003
7733,239.3764261,0,Monsoon,Rainy,29.57109347,5798.766487000001
7734,300.2692309,1,Monsoon,Rainy,34.79217986,3483.2084170000003
7735,317.6561128,1,Monsoon,Cloudy,20.90107084,4803.0263509999995
7736,49.235809,1,Monsoon,Stormy,19.43447003,3991.577961
7737,706.5497467,0,Winter,Stormy,31.8875783,4809.290167
7738,377.9806527,1,Spring,Stormy,18.7389747,4866.413326
7739,331.5012462,1,Spring,Cloudy,20.22764984,3019.998733
7740,392.2745976,1,Monsoon,Cloudy,27.64138814,3003.335897
7741,406.4116471,0,Winter,Cloudy,21.87926411,5258.754733
7742,278.9169772,1,Summer,Clear,26.41183437,3252.4202400000004
7743,205.3138296,1,Winter,Clear,27.53415863,4205.416354999999
7744,389.9176029,0,Winter,Clear,15.61267183,4677.43737
7745,357.8566261,0,Winter,Cloudy,33.45976971,4643.030056
7746,178.5164851,0,Spring,Clear,35.0,5910.656652
7747,512.8553417,0,Winter,Rainy,24.45762721,3505.87395
7748,344.0028054,1,Winter,Rainy,29.03953691,4082.766282
7749,409.4729043,1,Winter,Cloudy,35.0,6573.510538
7750,508.7881332,1,Summer,Stormy,26.61037376,3919.283553
7751,303.2833232,1,Spring,Clear,18.46851299,3849.788484
7752,347.542801,1,Monsoon,Clear,26.643446,3680.737009
7753,421.5040858,0,Spring,Stormy,20.2632181,5065.603465
7754,191.2708374,0,Summer,Clear,24.3383331,5659.039026
7755,308.1077494,1,Winter,Rainy,31.22626918,4090.141955
7756,318.832288,1,Winter,Rainy,31.53408264,3302.73036
7757,156.5912172,0,Winter,Rainy,18.21171286,4045.291431
7758,647.6455183,1,Summer,Cloudy,27.86246241,5432.556175
7759,88.90598348,1,Winter,Clear,23.64051805,4520.8218449999995
7760,105.2844144,1,Summer,Cloudy,20.47544904,4603.685383
7761,497.1339864,1,Winter,Cloudy,26.34488688,3865.7563950000003
7762,406.9899376,1,Winter,Stormy,27.74009356,2695.7398999999996
7763,146.1052774,1,Summer,Clear,31.38331131,5129.100622
7764,391.0933523,1,Summer,Clear,27.73616873,4362.917211
7765,520.1775667,0,Summer,Cloudy,23.93707273,4091.262724
7766,295.4605414,0,Summer,Cloudy,24.17895813,2756.345035
7767,689.823435,1,Spring,Clear,32.12579232,4060.499534
7768,41.39072837,0,Spring,Cloudy,22.98792402,6181.850194
7769,404.0735181,0,Winter,Stormy,23.18459046,4537.053463
7770,474.9792504,1,Winter,Cloudy,25.03751556,5189.9858380000005
7771,433.7015852,0,Monsoon,Rainy,24.90471324,5327.255452
7772,269.346641,0,Winter,Cloudy,23.29620546,4922.1200260000005
7773,256.4337777,1,Winter,Rainy,31.13429714,4135.955527
7774,366.6217757,0,Winter,Rainy,26.63955659,5775.2280599999995
7775,422.363173,1,Spring,Cloudy,33.37519996,4795.56029
7776,390.3710154,0,Winter,Rainy,33.06754798,4212.832735
7777,456.0086836,0,Winter,Rainy,27.88103526,3814.837101
7778,147.1695064,1,Monsoon,Rainy,23.98413357,3383.4293129999996
7779,265.8343531,1,Spring,Stormy,18.15952828,4055.021909
7780,158.9976102,1,Spring,Stormy,21.91630612,4932.851081
7781,242.0830836,1,Summer,Rainy,32.53994311,3872.038
7782,452.2831338,1,Winter,Cloudy,23.26374352,3864.6995909999996
7783,316.1975881,0,Winter,Cloudy,21.312531,4556.8624740000005
7784,691.0288745,0,Spring,Rainy,30.81569407,6008.925670999999
7785,329.0109551,1,Summer,Stormy,25.71861267,3716.5242200000002
7786,308.9537821,1,Summer,Cloudy,24.85737915,5066.709024
7787,315.9274379,1,Monsoon,Cloudy,28.93944476,3880.121448
7788,204.3286961,0,Monsoon,Clear,19.12792096,4430.6435
7789,291.3245081,0,Spring,Clear,23.2098614,3933.9129709999997
7790,469.1682041,1,Spring,Rainy,31.10130129,5237.748772999999
7791,317.0956002,0,Spring,Stormy,27.0120333,4232.289844
7792,180.9810405,0,Spring,Clear,28.62859298,5339.965578
7793,161.2373069,0,Monsoon,Clear,31.61311844,6422.6327630000005
7794,232.4697163,1,Summer,Clear,30.14012777,3439.787971
7795,311.0795152,1,Spring,Rainy,23.25162271,4440.282551
7796,479.0379803,1,Winter,Stormy,25.51072787,3843.9464279999997
7797,98.9267038,1,Summer,Cloudy,15.8884909,4206.174456
7798,252.0260583,0,Winter,Rainy,32.96414133,5877.909771
7799,321.6465029,0,Spring,Cloudy,27.2883449,6258.766844000001
7800,24.94413486,1,Summer,Clear,20.28964698,5072.823294
7801,174.9602576,0,Spring,Stormy,17.10216379,5490.700527999999
7802,198.016719,1,Summer,Rainy,22.65743642,4354.604126
7803,180.6044439,1,Summer,Stormy,24.33982097,4609.399871
7804,328.7834318,1,Summer,Rainy,25.34856318,3212.295615
7805,275.9160586,0,Winter,Stormy,18.07019432,3911.309905
7806,216.7070846,1,Winter,Stormy,20.80907125,4857.793618
7807,364.194394,0,Spring,Rainy,26.47065725,3583.6407050000003
7808,558.4612076,0,Winter,Cloudy,35.0,5021.900632
7809,545.8884775,1,Winter,Clear,26.75834928,2981.9452899999997
7810,11.58423419,0,Spring,Cloudy,27.12337833,4867.416202
7811,386.5608276,1,Spring,Stormy,18.59143967,3958.743302
7812,273.2965065,1,Monsoon,Stormy,25.01309681,4028.1964590000002
7813,323.2733014,1,Monsoon,Cloudy,18.29634786,4697.206637
7814,240.257545,0,Summer,Rainy,24.35349525,3385.538465
7815,317.6382945,1,Winter,Cloudy,34.04918276,4633.920486999999
7816,322.7111094,1,Winter,Rainy,21.66769495,3631.8230390000003
7817,213.1572364,0,Summer,Stormy,25.92385074,3773.9605899999997
7818,165.5448678,0,Summer,Rainy,20.24857152,4839.778356
7819,232.6956476,0,Summer,Cloudy,27.7269555,5139.94941
7820,335.1388897,0,Winter,Rainy,23.69285807,6841.909129
7821,389.8494513,0,Winter,Cloudy,16.77077797,2066.8078929999997
7822,428.0023466,1,Spring,Rainy,24.58900971,3043.8503100000003
7823,225.8714965,1,Winter,Cloudy,34.37275033,3834.795221
7824,342.5766851,0,Monsoon,Rainy,27.52257958,6203.684445
7825,444.3753888,0,Spring,Cloudy,26.2091633,5241.128205999999
7826,474.8392343,0,Summer,Cloudy,22.39096384,5829.113195
7827,291.1750719,0,Winter,Cloudy,22.94242667,4671.571373
7828,266.8602413,0,Summer,Rainy,32.66582404,6227.173176
7829,328.6686351,0,Monsoon,Stormy,23.95846547,4386.918825000001
7830,127.5438791,0,Summer,Clear,26.48389898,3604.1777469999997
7831,270.9585733,1,Spring,Cloudy,27.39778668,3436.8920559999997
7832,411.6879598,0,Winter,Stormy,19.13003887,5341.823118
7833,396.2920694,0,Summer,Rainy,15.0,5498.829051000001
7834,259.4598593,1,Winter,Clear,19.26975409,4472.250799
7835,332.6577302,0,Spring,Cloudy,17.73833284,2674.2136179999998
7836,176.302449,0,Spring,Stormy,31.83480401,5809.776576
7837,405.5238222,1,Spring,Rainy,20.15538312,3686.282417
7838,288.3267846,1,Monsoon,Stormy,22.01021675,4368.776086
7839,258.6072822,0,Spring,Clear,27.61479256,3291.014569
7840,245.7414246,0,Monsoon,Rainy,21.97657729,3648.322702
7841,290.56592,1,Winter,Stormy,29.45032316,3756.0791339999996
7842,232.8183533,1,Spring,Cloudy,35.0,4507.998957
7843,398.7214554,1,Spring,Rainy,31.27480814,4060.972412
7844,240.7074678,0,Monsoon,Stormy,29.10874491,4553.785199
7845,538.9446144,0,Spring,Cloudy,21.81026958,3161.7710110000003
7846,519.7815755,1,Summer,Stormy,23.89884521,4053.873606
7847,166.2684765,1,Monsoon,Rainy,25.5842165,3725.580075
7848,310.4556404,1,Monsoon,Stormy,31.27437399,4051.580872
7849,202.4015068,0,Monsoon,Cloudy,25.24125749,5212.069117999999
7850,251.0028655,1,Monsoon,Cloudy,23.9226554,1927.936101
7851,600.3641201,0,Winter,Cloudy,32.63226516,3897.211271
7852,253.8642874,0,Monsoon,Cloudy,30.23001438,4690.04018
7853,354.0339056,1,Winter,Clear,17.3439419,4871.251873
7854,381.1981941,0,Winter,Stormy,28.14232051,4614.888722
7855,149.9055941,0,Winter,Cloudy,22.59997355,5858.082165
7856,171.7356788,0,Summer,Stormy,35.0,4597.875154
7857,119.0966443,1,Summer,Clear,24.28120346,4136.944644
7858,167.1043899,1,Winter,Cloudy,26.77908604,4566.137321
7859,0.0,1,Spring,Clear,30.29769363,4571.161604
7860,381.6873601,0,Summer,Rainy,32.29784803,4759.802243
7861,608.1290762,0,Monsoon,Rainy,28.09700731,4831.644532
7862,322.1731109,1,Spring,Cloudy,28.04469836,3997.3063180000004
7863,87.5596711,1,Summer,Stormy,30.45033129,4306.814695
7864,203.5835426,0,Monsoon,Stormy,25.35076725,3679.34626
7865,231.1684732,0,Spring,Stormy,24.53868456,4883.430383
7866,147.3622834,0,Summer,Stormy,29.13433152,2878.4069240000003
7867,429.0273958,1,Spring,Rainy,28.69540225,3360.6051
7868,421.5390067,1,Winter,Stormy,25.78883748,3255.8089819999996
7869,126.6822309,1,Winter,Rainy,27.91141824,4923.768185
7870,408.7621567,0,Summer,Cloudy,31.53180156,4344.345762
7871,529.0218995,1,Monsoon,Stormy,24.06658756,4064.88085
7872,585.3837308,0,Monsoon,Rainy,16.88960567,5714.3523509999995
7873,729.7818035,1,Winter,Rainy,22.87094316,4155.320759
7874,164.7011026,0,Monsoon,Cloudy,29.04083129,5466.208296
7875,723.633064,0,Winter,Stormy,24.3187533,4816.660698
7876,246.8690417,0,Summer,Clear,24.30064478,5179.047208
7877,211.1301817,0,Summer,Rainy,22.03114198,5968.626082
7878,349.0608562,0,Spring,Rainy,27.41451775,6937.70247
7879,212.6907999,1,Summer,Cloudy,28.66141743,2326.143194
7880,359.8566211,1,Spring,Cloudy,23.79739526,4032.324769
7881,101.9884218,1,Winter,Rainy,28.06259886,2507.246481
7882,264.1871097,1,Spring,Rainy,32.35519714,5006.427488
7883,492.8373352,1,Spring,Cloudy,21.3418121,2624.3487929999997
7884,291.4408063,0,Summer,Clear,24.13168781,3121.902629
7885,321.239368,1,Spring,Stormy,25.56628296,6742.222932
7886,371.2887907,1,Monsoon,Stormy,24.04811074,3941.6577869999996
7887,475.5992444,0,Winter,Cloudy,23.18487773,5390.210492
7888,51.71629317,1,Monsoon,Clear,27.85916807,6051.75467
7889,387.6786078,1,Summer,Cloudy,24.55608201,5096.207208
7890,259.7791291,0,Winter,Stormy,30.65714639,5890.0463549999995
7891,324.9956843,0,Winter,Rainy,25.30785243,5819.972979
7892,458.9925255,0,Spring,Rainy,21.60016886,4369.004432
7893,120.8720023,1,Winter,Stormy,26.40269364,3393.633345
7894,148.1033338,1,Summer,Cloudy,33.83607736,2576.328145
7895,9.685506043,0,Winter,Clear,26.241575,5599.7218729999995
7896,217.6261587,1,Winter,Cloudy,26.96525102,4377.027119
7897,499.5648517,1,Spring,Rainy,31.96146101,4758.500535
7898,281.9119217,1,Summer,Cloudy,20.28179432,4056.149523
7899,98.98126565,0,Summer,Cloudy,27.25299779,4217.530616
7900,227.1481883,1,Spring,Cloudy,23.85758857,4147.6615839999995
7901,76.82074448,0,Spring,Stormy,18.99558069,5348.170366
7902,131.2220847,1,Monsoon,Rainy,24.93835601,2955.328168
7903,358.3228365,1,Monsoon,Stormy,26.10793348,4700.903891
7904,123.9190011,0,Spring,Rainy,16.20921542,4968.046718
7905,466.8951458,0,Monsoon,Stormy,15.0,5301.918949
7906,289.3319564,0,Winter,Clear,21.69259899,5858.38478
7907,312.8392056,0,Summer,Cloudy,27.33601945,4767.942513
7908,258.2440549,1,Monsoon,Clear,24.701397,3614.8289010000003
7909,415.9271758,1,Monsoon,Stormy,33.24982128,6820.5518059999995
7910,417.4739832,1,Summer,Cloudy,24.75598109,4936.4168979999995
7911,350.2581528,1,Winter,Cloudy,24.50750866,3567.073914
7912,384.7183659,0,Summer,Cloudy,25.77454433,4954.257687
7913,268.1865495,0,Summer,Rainy,29.24070124,5162.32231
7914,381.330451,1,Spring,Clear,21.93265282,3364.662915
7915,249.3183337,1,Summer,Cloudy,28.22325961,3048.5775710000003
7916,300.3347433,0,Winter,Cloudy,28.13203737,4658.822586
7917,258.8034376,1,Spring,Rainy,22.26256398,4991.995338
7918,231.4172191,1,Monsoon,Stormy,30.45019325,3994.245505
7919,196.6332303,0,Spring,Rainy,29.11213156,4657.788246
7920,370.1535156,0,Monsoon,Rainy,31.11094252,4897.014164
7921,496.5908869,0,Winter,Rainy,28.81979133,3964.584592
7922,475.6652958,0,Summer,Stormy,32.29238265,4916.970466000001
7923,111.5151996,1,Summer,Clear,28.5152845,3414.685203
7924,493.3804577,1,Monsoon,Rainy,17.01176624,3625.691001
7925,252.2762248,1,Monsoon,Clear,15.45952648,3931.1873809999997
7926,390.1099523,1,Summer,Rainy,26.57305494,3992.610639
7927,164.0677002,1,Winter,Rainy,31.45349437,2525.205402
7928,321.2969871,1,Monsoon,Cloudy,18.33819527,4315.226763
7929,347.0584774,0,Winter,Cloudy,26.62304604,4494.507735
7930,77.30928121,0,Spring,Clear,30.77839243,4633.827023
7931,391.240075,1,Winter,Stormy,19.89516041,4772.354694
7932,501.8902512,0,Spring,Clear,24.1563531,3549.544603
7933,273.8028081,0,Summer,Cloudy,27.24916781,5025.792393
7934,504.0252196,0,Winter,Rainy,18.8799707,6080.286451
7935,271.545976,0,Summer,Cloudy,31.20152962,5392.521691
7936,427.4376797,0,Winter,Stormy,25.71687374,5148.11548
7937,0.0,0,Monsoon,Rainy,24.51969045,5651.532953
7938,662.8166669,0,Summer,Rainy,17.18371336,5062.909324
7939,524.3187368,0,Summer,Rainy,26.02551044,3887.987354
7940,257.3061744,0,Summer,Rainy,20.40251672,5523.48598
7941,4.186646003,0,Spring,Cloudy,30.44031596,6510.8260040000005
7942,343.2042552,0,Summer,Clear,26.60039945,2685.8026250000003
7943,83.41116794,0,Monsoon,Clear,18.87830037,4485.26096
7944,366.7280306,1,Summer,Clear,19.85906194,3843.9808319999997
7945,361.7348579,1,Spring,Clear,24.66341275,2896.409167
7946,158.7895246,1,Spring,Rainy,28.05067607,3572.461037
7947,468.1450535,0,Summer,Rainy,28.89672455,7083.217221999999
7948,420.8362054,0,Monsoon,Clear,17.26026774,3417.6029790000002
7949,446.3735006,1,Winter,Clear,23.36692171,3720.9397689999996
7950,301.3286556,1,Monsoon,Stormy,19.87868033,4165.2236219999995
7951,87.67138996,1,Winter,Cloudy,30.06945679,3412.3045760000005
7952,446.6808408,1,Spring,Rainy,24.4577176,4443.619509
7953,259.4442901,0,Spring,Rainy,21.41332965,4876.179151
7954,91.53297852,1,Spring,Stormy,32.47347722,4059.6725650000003
7955,502.8059049,0,Summer,Stormy,28.44975841,5428.9127770000005
7956,614.9111281,1,Summer,Stormy,24.72851179,4676.357871
7957,293.8127807,0,Spring,Cloudy,22.18953112,4649.754755
7958,623.8681732,1,Winter,Rainy,15.0,3512.774675
7959,313.6972093,0,Summer,Stormy,23.27456502,6019.249015
7960,242.9316144,1,Monsoon,Stormy,23.61384044,2416.391298
7961,205.4312319,1,Monsoon,Clear,30.62117785,5551.199316
7962,545.5623612,1,Monsoon,Clear,18.65790401,4041.8488359999997
7963,182.9784178,1,Winter,Rainy,26.88640234,3365.620047
7964,410.2903965,1,Winter,Stormy,28.36323751,2767.9567559999996
7965,216.1254247,1,Winter,Stormy,23.13666598,4360.005417
7966,230.9539856,1,Spring,Rainy,24.85918503,2135.870605
7967,454.5374541,0,Summer,Rainy,27.17769414,4256.263551999999
7968,242.9944731,1,Spring,Cloudy,24.30287098,3985.567715
7969,239.2806931,1,Winter,Stormy,35.0,3330.618396
7970,469.9207046,0,Monsoon,Clear,30.93112207,3370.225845
7971,539.609594,0,Winter,Cloudy,26.92840671,5509.644424
7972,396.7034705,0,Monsoon,Cloudy,24.96222178,3729.024837
7973,201.7845337,0,Summer,Cloudy,28.97215396,4273.387746
7974,223.4087251,1,Spring,Rainy,24.69207211,5567.242058000001
7975,311.9872896,1,Winter,Cloudy,19.15218596,3966.887021
7976,348.1395093,0,Spring,Cloudy,27.76454627,3057.255384
7977,151.8201135,0,Spring,Stormy,23.11526467,4281.266417
7978,408.4556909,1,Monsoon,Cloudy,26.52105258,5288.761977
7979,312.8269994,1,Monsoon,Stormy,23.11535235,4472.376822
